as_of,turbine_id,valid_at,normalized_power,wind_speed_ms,temperature_c,extrapolated
2026-01-31T19:00:00Z,turbine_1,2026-01-31T20:00:00Z,0.014152568288054647,1.8696796557808457,-1.2520605468749864,False
2026-01-31T19:00:00Z,turbine_1,2026-01-31T21:00:00Z,0.010207083588957503,1.084311082990922,-1.6193196614583105,False
2026-01-31T19:00:00Z,turbine_1,2026-01-31T22:00:00Z,0.009982893450635386,0.57768750239871,-1.890042317708302,True
2026-01-31T19:00:00Z,turbine_1,2026-01-31T23:00:00Z,0.009982893450635386,0.4778271254208001,-2.0642285156249613,True
2026-01-31T19:00:00Z,turbine_1,2026-02-01T00:00:00Z,0.00999510825546378,0.7845971207120941,-2.23841471354162,False
2026-01-31T19:00:00Z,turbine_1,2026-02-01T01:00:00Z,0.009988474252387379,0.775217239973014,-2.3155989583332826,False
2026-01-31T19:00:00Z,turbine_1,2026-02-01T02:00:00Z,0.009982893450635386,0.33679518113312334,-2.2957812499999477,True
2026-01-31T19:00:00Z,turbine_1,2026-02-01T03:00:00Z,0.009982893450635386,0.2978603949496133,-2.275963541666613,True
2026-01-31T19:00:00Z,turbine_1,2026-02-01T04:00:00Z,0.009982893450635386,0.47878845784009405,-1.326191406249952,True
2026-01-31T19:00:00Z,turbine_1,2026-02-01T05:00:00Z,0.010130281333294588,0.9757196352158667,0.5535351562500351,False
2026-01-31T19:00:00Z,turbine_1,2026-02-01T06:00:00Z,0.014807756513606633,1.9323967644337094,2.433261718750022,False
2026-01-31T19:00:00Z,turbine_1,2026-02-01T07:00:00Z,0.018395257264476633,2.2758059796939305,3.5849739583333546,False
2026-01-31T19:00:00Z,turbine_1,2026-02-01T08:00:00Z,0.0161768415138085,2.0634507873296895,4.008671875000033,False
2026-01-31T19:00:00Z,turbine_1,2026-02-01T09:00:00Z,0.015304371615273732,1.9799346506093474,4.43236979166671,False
2026-01-31T19:00:00Z,turbine_1,2026-02-01T10:00:00Z,0.014052497319918972,1.8601004821376155,4.057161458333383,False
2026-01-31T19:00:00Z,turbine_1,2026-02-01T11:00:00Z,0.012469204972427438,1.7085417173212667,2.8830468750000477,False
2026-01-31T19:00:00Z,turbine_1,2026-02-01T12:00:00Z,0.0125728136869531,1.718459537503116,1.708932291666713,False
2026-01-31T19:00:00Z,turbine_1,2026-02-01T13:00:00Z,0.01278821311266615,1.7390783897036854,1.0374869791667056,False
2026-01-31T19:00:00Z,turbine_1,2026-02-01T14:00:00Z,0.012239877385283138,1.6865896085392278,0.8687109375000261,False
2026-01-31T19:00:00Z,turbine_1,2026-02-01T15:00:00Z,0.011731658349619676,1.637940949671304,0.6999348958333466,False
2026-01-31T19:00:00Z,turbine_1,2026-02-01T16:00:00Z,0.01240337435759201,1.7022401605131603,0.5419010416666765,False
2026-01-31T19:00:00Z,turbine_1,2026-02-01T17:00:00Z,0.014234205775346686,1.8774943065345706,0.3946093750000159,False
2026-01-31T19:00:00Z,turbine_1,2026-02-01T18:00:00Z,0.016065283341160835,2.0527720147843436,0.2473177083333553,False
2026-01-31T19:00:00Z,turbine_1,2026-02-01T19:00:00Z,0.018080480224255104,2.245674324296173,0.10167317708336061,False
2026-01-31T19:00:00Z,turbine_2,2026-01-31T20:00:00Z,0.013236876660381692,1.8696796557808457,-1.2520605468749864,False
2026-01-31T19:00:00Z,turbine_2,2026-01-31T21:00:00Z,0.009955869232543456,1.084311082990922,-1.6193196614583105,False
2026-01-31T19:00:00Z,turbine_2,2026-01-31T22:00:00Z,0.009947344322344322,0.57768750239871,-1.890042317708302,True
2026-01-31T19:00:00Z,turbine_2,2026-01-31T23:00:00Z,0.009947344322344322,0.4778271254208001,-2.0642285156249613,True
2026-01-31T19:00:00Z,turbine_2,2026-02-01T00:00:00Z,0.00994799466749167,0.7845971207120941,-2.23841471354162,False
2026-01-31T19:00:00Z,turbine_2,2026-02-01T01:00:00Z,0.009947748224247932,0.775217239973014,-2.3155989583332826,False
2026-01-31T19:00:00Z,turbine_2,2026-02-01T02:00:00Z,0.009947344322344322,0.33679518113312334,-2.2957812499999477,True
2026-01-31T19:00:00Z,turbine_2,2026-02-01T03:00:00Z,0.009947344322344322,0.2978603949496133,-2.275963541666613,True
2026-01-31T19:00:00Z,turbine_2,2026-02-01T04:00:00Z,0.009947344322344322,0.47878845784009405,-1.326191406249952,True
2026-01-31T19:00:00Z,turbine_2,2026-02-01T05:00:00Z,0.009953016144175231,0.9757196352158667,0.5535351562500351,False
2026-01-31T19:00:00Z,turbine_2,2026-02-01T06:00:00Z,0.01381248746957341,1.9323967644337094,2.433261718750022,False
2026-01-31T19:00:00Z,turbine_2,2026-02-01T07:00:00Z,0.016964259936858597,2.2758059796939305,3.5849739583333546,False
2026-01-31T19:00:00Z,turbine_2,2026-02-01T08:00:00Z,0.015015287053089299,2.0634507873296895,4.008671875000033,False
2026-01-31T19:00:00Z,turbine_2,2026-02-01T09:00:00Z,0.014248785024045786,1.9799346506093474,4.43236979166671,False
2026-01-31T19:00:00Z,turbine_2,2026-02-01T10:00:00Z,0.013148960045432385,1.8601004821376155,4.057161458333383,False
2026-01-31T19:00:00Z,turbine_2,2026-02-01T11:00:00Z,0.011757970168349572,1.7085417173212667,2.8830468750000477,False
2026-01-31T19:00:00Z,turbine_2,2026-02-01T12:00:00Z,0.011848994844437404,1.718459537503116,1.708932291666713,False
2026-01-31T19:00:00Z,turbine_2,2026-02-01T13:00:00Z,0.01203823242975827,1.7390783897036854,1.0374869791667056,False
2026-01-31T19:00:00Z,turbine_2,2026-02-01T14:00:00Z,0.01155649609897828,1.6865896085392278,0.8687109375000261,False
2026-01-31T19:00:00Z,turbine_2,2026-02-01T15:00:00Z,0.011110003993418197,1.637940949671304,0.6999348958333466,False
